ID,IntDate,Mode,STATE,PCODE,SA2,CED_AEC,CED_ABS,GCCSA,LGA,ID_2016,sampsrc,accesstype,PANEL_FLAG,CITIZEN,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A9,A10,A11,A12_Order,A12_1,A12_2,A12_3,A12_4,A12_5,A12_8,A12_6,A12_7,A13_Order,A13_1,A13_2,A13_4,A13_5,A13_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_1_other,B9_2,B9_2_other,B10,B11_1,B11_2,B12,B13,B13A,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C1_5,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,C13_Order,C13_1,C13_2,C13_3,C13_4,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1_Order,D3_1,D3_2_Order,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D9_1,D9_2,D10_Order,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D11_Order,D11_1,D11_2,D11_3,D12,D13,D14,E1,E2_Order,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_Order,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E6_8,E7,E8_1_Order,E8_1,E8_2_Order,E8_2,E9_Order,E9_1,E9_2,E9_3,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_Order,F6_1,F6_2,F6_3,F6_4,F7,F8_Order,F8_1,F8_2,F8_3,F8_4,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,AGE,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,I1,I1_other,I2_Work,I2_A,I2_B,I2_Code_2d,I2_Code_4d,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W2,W3,W4,W5,W6,doutcome,devicetype,devicedets,dem_age_ed,dem_age4,dem_age5_16,dem_ed,dem_gen,dem_gen_16,dem_home,dem_location,dem_st6_16,dem_vo4_16,wt_crs_gnaf,wt_lo_aec,wt_lo_enrol,wt_lo_gnaf,wt_pooled,StateMap
  Classroom teaching,Education,2414,2,3,1,2,1,1932,87,1101,1101,1101,2,2,2,1, ,1,2,5, ,1,Teacher,Primary school teaching,24,2412,3,2,2,2, ,1,2,2,3,2,4,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,2,1,0,12,3,4, ,1,1, ,1,12, , ,.381985423345169, , , ,.110628080057523,1
219823800,07-JUN-2019,2,1,2483,Mullumbimby,145,138,2,11350, ,2,1, ,1,2,3,1,2,2,2,2,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,2,1,3,"_6,_4,_1,_3,_5,_2,_97,_na",0,1,0,0,0,0,0,0,"_2,_3,_1,_97,_na",0,0,0,1,0,2, ,2,2,5,2,4,2,4,8,5,9,3,2, ,4, ,1, ,2,2,5,2,2,0,0,0,0,1,0,0,0,2,2,4,7,2,7,998,998,1,1,998,1,5,7,4,7,8,"h,d,e,g,c,b,i,a,f",2,2,2,2,2,2,2,3,2,"h,d,e,g,c,b,i,a,f",2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,3,"d,a,b,c",2,4,3,2,"f,g,j,i,h,d,a,b,e,c",2,3,2,2,3,2,3,2,2,2,"f,g,j,i,h,d,a,b,e,c",1,1,1,1,3,1,1,1,1,1,"_6,_7,_10,_9,_8,_4,_1,_2,_5,_3,_na",6,"_7,_10,_9,_8,_4,_1,_2,_5,_3,_na",10,3,3,2,2,2,3,2,2,"f,g,j,i,h,d,a,b,e,c",3,2,2,3,3,3,3,3,3,2,3,3,"b,d,f,e,c,a",4,4,3,3,4,2,"b,c,a",4,3,3,3,2,1,4,"g,d,b,a,c,e,f",3,3,3,3,2,5,3,1,2,4,"d,a,b,c,f,e,g,h",4,2,3,3,4,2,2,2,2,"_4,_1,_2,_3,_na",2,"_4,_1,_2,_3,_na",3,"b,c,a",4,3,4,3,2,2,2,"b,d,f,e,c,a",3,3,1,3,3,3,"d,a,b,c",2,4,2,2,4,"d,a,b,c",3,2,3,2,3,"b,d,f,e,c,a",1,998,998,998,2,1,17,999,1,1, ,1,Factory Worker,999,Manufacturing/Cosmetics,8390,5,2,2,2,1,1966,53,1101,1101,1101,2,998,998,7, ,6,1, , , , , , , , , , , , ,3,2,2,3,1,11,5,0,0,1,0,0,0,0,0,1,1,3,2,1,1,2,1,1,2,6,5,2, ,2,1, ,3,12, , ,3.11407635438383, , , ,2.86780310964202,1
219823801,12-JUN-2019,2,3,4740,South Mackay,158,306,6,34770, ,2,1, ,1,2,4,2,3,3,3,2,3,3,4,4,4,3,3,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,3,3,"_4,_2,_5,_1,_3,_6,_97,_na",0,0,0,0,0,0,1,0,"_3,_2,_1,_97,_na",0,0,0,1,0,6, , ,2,4,2,3,3,3,0,0,0,0,96, ,3, ,2,998, ,2,4,5,5,0,1,1,0,0,0,0,0,5,3,1,1,1,0,2,2,998,998,998,998,2,0,1,1,1,"c,b,e,g,a,i,d,f,h",3,3,3,3,3,3,3,3,3,"c,b,e,g,a,i,d,f,h",3,3,4,3,3,3,3,3,3,3,3,1,2,2,2,2,2,1,1,5,5,5,5,"c,a,b,d",2,2,2,2,"a,j,f,d,g,h,e,i,b,c",1,3,1,1,3,1,3,1,1,1,"a,j,f,d,g,h,e,i,b,c",3,3,1,3,3,2,3,3,3,3,"_1,_10,_6,_4,_7,_8,_5,_9,_2,_3,_na",9,"_1,_10,_6,_4,_7,_8,_5,_2,_3,_na",6,4,4,3,3,4,4,3,3,"a,j,f,d,g,h,e,i,b,c",1,1,1,1,1,2,1,1,1,2,4,3,"c,d,b,e,f,a",3,2,1,2,3,2,"c,b,a",5,2,4,5,2,2,3,"c,d,b,a,f,g,e",2,3,3,3,1,2,2,2,2,4,"c,f,d,e,g,b,h,a",2,3,1,3,2,1,3,2,2,"_3,_1,_2,_4,_na",3,"_3,_1,_2,_4,_na",2,"c,b,a",3,3,3,3,3,2,2,"c,d,b,e,f,a",2,2,2,3,3,2,"c,a,b,d",2,3,3,3,5,"c,a,b,d",2,3,1,3,2,"c,d,b,e,f,a",1,1,1,998,998,1,18,1,7,2, ,1,Catering assistance,999,999,4310,3,2,2,1,2,999,999,1101,1101,1101,2,998,998,1, ,5,2,1, ,1,No answer,No answer,999,99999,999,999,999,999, ,2,1,1,999,5,999,3,0,0,0,0,0,0,0,1,1,1,999,999,999,999,999,999,1,1,1,6,4, ,2,2, ,2,32, , ,.530891262892821, , , ,.182810736038858,3
219823803,03-JUN-2019,2,2,3066,Collingwood,228,232,3,27350, ,2,1, ,1,3,2,4,3,2,2,2,4,3,4,4,4,4,3,1,0,0,0,0,0,0,0, , , , , , , ,4,2,1,"_5,_1,_3,_2,_4,_6,_97,_na",0,0,0,0,1,0,0,0,"_3,_2,_1,_97,_na",0,0,0,1,0,4, ,3,2,2,2,3,2,2,7,4,10,1,4, ,4, ,1,998,998,1,1,4,4,0,0,0,0,0,0,1,0,4,1,1,3,0,7,998,998,998,998,998,998,5,5,5,5,5,"i,h,d,b,f,e,g,c,a",3,3,3,2,2,3,2,4,3,"i,h,d,b,f,e,g,c,a",2,2,2,2,3,2,2,3,3,3,3,1,2,2,2,2,2,2,1,2,1,2,3,"c,a,d,b",1,2,2,1,"e,d,j,g,c,b,h,i,a,f",1,1,1,1,2,1,1,1,3,2,"e,d,j,g,c,b,h,i,a,f",1,1,1,1,1,1,1,1,1,1,"_5,_4,_10,_7,_3,_2,_8,_9,_1,_6,_na",7,"_5,_4,_10,_3,_2,_8,_9,_1,_6,_na",8,3,3,2,2,3,3,2,2,"e,d,j,g,c,b,h,i,a,f",2,2,3,999,2,4,2,2,2,4,4,5,"c,a,e,b,d,f",1,1,1,1,1,1,"c,b,a",3,3,3,0,3,1,3,"e,d,g,b,c,f,a",4,4,4,4,4,4,3,1,1,3,"g,e,a,b,f,c,h,d",5,1,5,3,5,1,1,1,2,"_3,_1,_4,_2,_na",2,"_3,_1,_4,_2,_na",4,"c,b,a",4,4,4,3,1,2,2,"c,a,e,b,d,f",3,3,3,3,3,3,"c,a,d,b",2,3,3,4,2,"c,a,d,b",3,2,3,2,1,"c,a,e,b,d,f",998,998,998,998,998,998,17,0,1,2, ,1,BARTENDER,BARTENDING,LIQUOR,4311,5,2,2,2,1,1990,29,1101,1101,2100,2,998,998,22, ,6,1, , , , , , , , , , , , ,3,2,2,4,5,8,1,0,0,1,0,0,0,0,0,1,2,3,2,1,1,2,1,1,0,12,4,1, ,2,1, ,3,21, , ,4.08521845205364, , , ,4.63254020112334,2
219823808,24-JUL-2019,2,1,2153,Baulkham Hills (East),134,129,1,17420, ,2,1, ,1,2,4,2,4,4,3,1,4,2,4,4,4,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,"_6,_1,_3,_4,_2,_5,_97,_na",0,0,0,0,0,0,1,0,"_2,_3,_1,_97,_na",0,0,0,1,0,6, , ,2,5,1,999,2,7,5,4,999,2,999, ,999, , , , ,2,1,5,999,0,0,0,0,0,1,0,0,4,2,6,4,5,2,2,2,998,998,1,998,7,3,5,2,2,"b,h,c,g,e,d,a,i,f",3,2,2,2,2,3,2,3,3,"b,h,c,g,e,d,a,i,f",3,2,3,3,3,3,3,3,3,2,3,1,2,2,2,2,2,2,1,3,4,2,5,"c,a,b,d",3,3,3,2,"c,g,h,j,i,d,a,f,e,b",2,2,2,2,3,2,3,2,2,2,"c,g,h,j,i,d,a,f,e,b",998,1,1,2,3,998,1,2,998,998,"_3,_7,_8,_10,_9,_4,_1,_6,_5,_2,_na",6,"_3,_7,_8,_10,_9,_4,_1,_5,_2,_na",9,2,3,2,2,3,3,2,2,"c,g,h,j,i,d,a,f,e,b",1,2,3,3,2,3,3,2,2,3,3,3,"e,f,d,c,a,b",3,3,2,3,3,3,"b,c,a",4,3,999,3,999,2,3,"f,d,g,a,c,b,e",3,3,3,4,1,3,2,2,3,4,"g,h,d,a,e,b,f,c",4,2,3,4,2,2,2,3,2,"_3,_1,_2,_4,_na",4,"_3,_1,_2,_4,_na",2,"b,c,a",2,4,4,3,2,3,3,"e,f,d,c,a,b",3,3,2,3,2,2,"c,a,b,d",2,3,3,3,5,"c,a,b,d",2,3,3,2,2,"e,f,d,c,a,b",1,998,1,1,2,1,19,4,3,1, ,1,librarian,leading people
coordinating services,public library services,2246,2,3,1,1,2,1964,55,3307,3307,3307,2,998,998,1, ,4,2,5, ,1,No answer,No answer,999,99999,999,999,999,6, ,1,1,2,2,999,15,1,0,0,0,0,0,0,1,0,1,1,2,1,3,1,2,2,1,0,12,2,3, ,1,2, ,1,11, , ,.474330095640928, , , ,1.92159431422075,1
219823809,22-JUN-2019,2,2,3165,Bentleigh East (North),217,221,3,22310, ,2,1, ,1,2,4,2,2,3,3,3,3,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,4,"_1,_3,_5,_6,_2,_4,_97,_na",0,1,0,0,1,0,0,0,"_1,_3,_2,_97,_na",1,0,0,0,0,1, ,2,2,1,2,1,3,7,8,2,9,1,1, ,1, ,1, , ,2,1,1,1,1,0,0,0,0,0,0,0,2,2,10,5,4,0,1,2,1,998,2,2,7,0,0,8,0,"g,e,i,h,d,f,a,c,b",2,2,2,2,2,2,1,2,2,"g,e,i,h,d,f,a,c,b",3,3,4,3,3,3,3,3,3,3,1,4,4,2,2,1,2,2,1,4,4,4,1,"b,a,d,c",2,2,4,2,"j,d,b,i,h,c,a,e,f,g",1,1,1,1,1,1,1,1,1,1,"j,d,b,i,h,c,a,e,f,g",2,2,1,1,2,1,2,1,2,2,"_10,_4,_2,_9,_8,_3,_1,_5,_6,_7,_na",10,"_4,_2,_9,_8,_3,_1,_5,_6,_7,_na",3,3,3,2,2,3,3,2,2,"j,d,b,i,h,c,a,e,f,g",3,2,4,4,3,3,3,3,4,3,3,3,"d,a,b,f,c,e",2,1,3,3,2,2,"a,c,b",4,3,3,7,2,2,2,"a,g,c,e,b,d,f",3,5,1,3,1,2,1,1,1,1,"b,c,h,a,d,g,e,f",1,1,4,5,2,1,5,1,2,"_2,_1,_4,_3,_na",2,"_2,_1,_4,_3,_na",4,"a,c,b",5,5,5,3,1,1,1,"d,a,b,f,c,e",3,3,2,3,3,2,"b,a,d,c",2,5,1,2,4,"b,a,d,c",2,2,5,4,4,"d,a,b,f,c,e",1,998,1,998,2,1,18,1,3,1, ,1,independent sales contractor,direct sales
sales coaching
recruiting,sales and marketing company,1311,3,1,2,2,1,1999,20,4205,1101,4104,2,1,2,20, ,2,1, , , , , , , , , , , , ,5,2,1,2,5,11,1,0,0,0,0,0,0,1,0,1,2,1,2,1,1,1,1,1,0,12,1,1, ,1,1, ,3,21, , ,.83923947255755, , , ,.599657787606221,2
219823812,23-AUG-2019,1,2,3194,Mentone,219,223,3,23430, ,2,10, ,1,2,2,2,2,999,2,2,4,4,4,4,4,3,1,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,1, ,1,1,1,999,1,2,5,8,999,999,999,1, ,1, ,3, , ,1,1,1,1,1,0,0,0,0,0,0,0,4,5,9,999,999,999,1,999,1,999,999,999,9,1,6,3,0,"a,b,c,d,e,f,g,h,i",2,1,2,2,1,1,2,2,1,"a,b,c,d,e,f,g,h,i",2,2,3,3,4,2,2,4,4,2,2,2,3,2,2,2,1,2,2,4,2,1,2,"a,b,c,d",4,3,3,4,"a,b,c,d,e,f,g,h,i,j",2,2,2,3,2,2,3,3,2,1,"a,b,c,d,e,f,g,h,i,j",2,2,2,999,2,2,2,998,2,2,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",999,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,", ,3,3,2,2,3,3,1,2,"a,b,c,d,e,f,g,h,i,j",2,3,3,2,2,4,3,3,2,3,2,2,"a,b,c,d,e,f",3,1,3,4,1,3,"a,b,c",3,3,3,5,3,2,1,"a,b,c,d,e,f,g",3,3,2,3,3,2,3,1,3,1,"a,b,c,d,e,f,g,h",1,4,1,3,1,2,3,3,3,"_1,_2,_3,_4,_na",4,"_1,_2,_3,_4,_na",1,"a,b,c",1,2,2,1,3,1,1,"a,b,c,d,e,f",3,3,2,3,3,2,"a,b,c,d",2,3,2,2,2,"a,b,c,d",3,2,4,2,4,"a,b,c,d,e,f",998,998,2,1,1,1,16,999,6,1, ,1,MANAGER OF A HIRE EQUIPMENT FIRM,HIRE & SELL EQUIPMENT,FORKLIFT,1499,1,2,1,2,1,999,999,1101,1101,1101,2,1,1,5, ,3,2,5, ,1,No answer,No answer,999,99999,999,1,2,1, ,1,2,2,2,5,999,999,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1, , ,6,4, ,2,1, ,1,21, , ,.50756652161937, , , ,.404799998733788,2
219823815,12-JUL-2019,1,2,3754,Doreen,226,231,3,27070, ,2,10, ,1,2,2,3,3,2,2,2,3,4,4,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,999, , ,2,3,1,999,2,999,999,999,999,999,2, ,2, ,2, , ,1,1,5,1,1,0,0,0,0,0,0,0,4,1,4,4,0,1,998,998,1,2,998,998,6,0,5,0,5,"a,b,c,d,e,f,g,h,i",1,2,2,1,2,2,2,3,2,"a,b,c,d,e,f,g,h,i",3,3,4,4,4,4,4,4,4,2,2,1,3,2,2,2,2,2,2,4,3,3,5,"a,b,c,d",2,3,3,2,"a,b,c,d,e,f,g,h,i,j",3,1,1,1,1,1,1,2,1,1,"a,b,c,d,e,f,g,h,i,j",998,998,998,998,998,998,998,998,998,998,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",999,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,", ,4,3,2,2,3,3,2,2,"a,b,c,d,e,f,g,h,i,j",1,2,2,2,1,2,1,1,2,3,999,999,"a,b,c,d,e,f",1,3,3,2,3,2,"a,b,c",3,3,3,5,3,3,5,"a,b,c,d,e,f,g",3,1,3,4,1,4,3,1,2,1,"a,b,c,d,e,f,g,h",3,4,2,3,3,2,2,2,2,"_1,_2,_3,_4,_na",1,"_1,_2,_3,_4,_na",4,"a,b,c",2,4,5,1,3,1,1,"a,b,c,d,e,f",3,3,2,3,3,2,"a,b,c,d",2,3,3,3,5,"a,b,c,d",2,3,3,2,3,"a,b,c,d,e,f",1,2,1,998,2,1,15,1,6,999, ,1,999,OFFICE DUTIES,MEDICAL CENTRE,5000,4,999,1,2,2,1946,73,1101,1101,1101,2,1,1,1, ,6,2,5, ,1,DIRECTOR OF OWN DOMESTIC CONCRETE COMPANY,QUOTING JOBS ORGANIZING WORKERS,11,1111,1,1,2,97, ,1,2,2,3,4,999,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,2,1, , ,6,4, ,2,2, ,1,21, , ,.825183642547252, , , ,.53026389721113,2
219823821,09-AUG-2019,2,3,4125,Boronia Heights - Park Ridge,162,312,5,34590, ,2,1, ,1,2,999,2,2,999,3,2,4,4,4,4,4,4,2,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,4,4,3,"_4,_1,_3,_5,_2,_6,_97,_na",0,0,0,0,0,0,1,0,"_2,_3,_1,_97,_na",0,0,0,1,0,999, , ,999,5,4,999,2,999,999,999,999,999,999, ,999, , , , ,1,999,999,999,1,0,0,0,0,0,0,0,3,3,999,999,999,999,999,999,999,999,998,998,999,999,999,999,999,"h,d,i,g,b,a,c,e,f",2,2,2,2,2,2,2,2,2,"h,d,i,g,b,a,c,e,f",2,2,2,2,2,2,2,2,2,3,999,4,999,999,999,999,999,999,999,3,3,3,2,"b,d,c,a",999,999,999,999,"h,b,f,i,d,j,e,g,c,a",2,2,2,2,2,1,2,2,1,2,"h,b,f,i,d,j,e,g,c,a",998,998,998,998,998,998,998,998,998,998,"_8,_2,_6,_9,_4,_10,_5,_7,_3,_1,_na",9,"_8,_2,_6,_4,_10,_5,_7,_3,_1,_na",6,5,5,2,2,3,3,2,2,"h,b,f,i,d,j,e,g,c,a",2,2,2,3,2,3,2,2,2,2,3,3,"b,c,f,a,d,e",4,3,2,2,3,4,"b,c,a",5,4,4,5,2,2,3,"c,b,g,f,a,e,d",999,2,2,3,1,2,3,1,2,4,"f,b,h,e,g,a,d,c",1,3,1,4,1,1,3,1,4,"_2,_4,_3,_1,_na",1,"_2,_4,_3,_1,_na",3,"b,c,a",1,1,2,1,3,2,1,"b,c,f,a,d,e",3,3,1,3,3,2,"b,d,c,a",2,4,2,999,5,"b,d,c,a",1,999,1,999,999,"b,c,f,a,d,e",999,998,998,999,999,999,15,1,1,2, ,1,999,999,999,99999,999,999,999,999,2,999,999,2100,2100,2100,2,999,999,999, ,6,2,999, ,1,No answer,No answer,999,99999,999,999,999,999, ,999,999,999,999,999,999,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,999,1,1,0,12,6,4, ,2,2, ,1,31, , ,.445331336095794, , , ,2.0509443694879,3
219823822,27-MAY-2019,2,1,2016,Redfern - Chippendale,149,142,1,17200, ,2,1, ,1,1,1,2,3,1,1,1,4,3,4,4,4,4,3,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,2,2,4,"_1,_3,_2,_5,_4,_6,_97,_na",0,1,1,0,1,0,0,0,"_1,_2,_3,_97,_na",0,0,0,1,0,2, ,1,1,1,2,4,1,3,8,3,10,0,2, ,4, ,1, ,2,2,5,2,2,0,0,0,0,1,0,0,0,3,1,4,7,1,7,2,998,2,1,2,2,6,6,5,6,5,"g,d,e,c,h,b,i,f,a",2,3,2,2,2,3,2,3,3,"g,d,e,c,h,b,i,f,a",2,3,2,2,2,2,2,3,3,3,3,1,2,2,2,2,1,2,2,2,2,1,5,"b,a,d,c",4,2,2,2,"h,d,j,b,a,c,f,i,g,e",2,2,1,1,2,1,2,1,2,1,"h,d,j,b,a,c,f,i,g,e",2,1,1,1,1,1,1,1,1,2,"_8,_4,_10,_2,_1,_3,_6,_9,_7,_5,_na",8,"_4,_10,_2,_1,_3,_6,_9,_7,_5,_na",4,1,3,2,2,1,3,2,3,"h,d,j,b,a,c,f,i,g,e",1,1,3,3,1,4,3,1,3,2,1,1,"d,e,f,c,a,b",4,3,2,4,3,4,"a,b,c",4,4,4,7,4,4,4,"f,d,a,c,e,b,g",4,3,5,5,3,5,3,1,1,2,"b,h,g,c,a,d,e,f",5,1,4,3,5,1,1,1,1,"_2,_1,_4,_3,_na",2,"_2,_1,_4,_3,_na",4,"a,b,c",4,5,5,3,2,2,2,"d,e,f,c,a,b",3,3,3,3,3,3,"b,a,d,c",3,4,1,5,3,"b,a,d,c",4,1,4,2,1,"d,e,f,c,a,b",1,2,1,1,1,2,18,3,4,1, ,1,Investment Associate,"Answering client queries on the phone and by email.
Database management and cleansing.
Research
Preparing presentation packs, notes and follow up emails from client meetings
Liaising with other departments",Investment Firm/Fund Manager
They develop and sell investment solutions like trusts/funds and portfolios  for institutions and advisers and assist with business strategy & messaging for advisers.,5311,5,2,2,2,2,1993,26,1101,1101,1101,2,1,1,3, ,6,2,1, ,1,Video Editor and Filmer,Editing and filming videos for ads,39,3995,2,2,2,2, ,3,1,1,2,5,17,5,0,0,0,0,0,0,1,0,1,1,2,2,2,1,1,1,1,0,8,4,1, ,2,2, ,3,11, , ,3.41854985502088, , , ,4.63254020112334,1
219823824,20-AUG-2019,1,3,4517,Glass House Mountains,161,310,6,36720, ,2,10, ,1,4,4,3,2,4,4,2,1,1,1,4,4,4,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,1,"_1,_2,_3,_4,_5,_6,_97,_na",1,0,1,0,0,0,0,0,"_1,_2,_3,_97,_na",0,1,0,0,0,5,Aust Brotherhood of St Laurence,2,2,1,2,5,4,5,10,10,10,10,5,Aust Brotherhood of St Laurence,37, ,1,998,998,2,6,5,5,0,0,1,0,0,0,0,0,5,5,0,6,0,0,2,2,2,2,2,2,0,0,0,0,0,"a,b,c,d,e,f,g,h,i",4,4,4,4,4,4,4,4,4,"a,b,c,d,e,f,g,h,i",4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,5,5,5,2,"a,b,c,d",1,1,1,1,"a,b,c,d,e,f,g,h,i,j",1,2,1,1,2,1,2,1,1,1,"a,b,c,d,e,f,g,h,i,j",998,998,998,998,998,998,998,998,998,998,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",2,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,",6,5,5,3,3,5,5,3,3,"a,b,c,d,e,f,g,h,i,j",1,1,1,2,1,4,1,1,1,2,4,4,"a,b,c,d,e,f",1,5,1,1,5,1,"a,b,c",5,5,5,0,1,1,5,"a,b,c,d,e,f,g",1,4,1,1,3,1,2,1,1,4,"a,b,c,d,e,f,g,h",1,1,1,5,1,1,3,1,2,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",4,"a,b,c",1,1,1,2,3,2,4,"a,b,c,d,e,f",3,1,1,1,2,2,"a,b,c,d",4,5,5,3,3,"a,b,c,d",4,2,5,4,1,"a,b,c,d,e,f",1,1,1,1,2,1,17,10,6,1, ,1,WORK SHOP LABOURER,LABOURING,MANUFACTURING,8000,5,4,2,1,1,1984,35,1101,1101,1101,999,998,998,7, ,6,999, , , , , , , , , , , , ,3,2,2,3,2,7,1,0,0,0,0,0,0,1,0,1,1,3,2,1,1,1,2,1, , ,4,1, ,2,1, ,3,32, , ,4.08521845205364, , , ,4.455731252185,3
219823826,21-MAY-2019,2,5,6152,Como,247,515,9,57840, ,2,1, ,1,2,2,4,3,3,2,2,3,1,4,4,4,4,2,1,0,0,0,0,0,0,0, , , , , , , ,1,1,3,"_4,_5,_2,_1,_3,_6,_97,_na",0,1,0,0,0,0,0,0,"_1,_3,_2,_97,_na",0,0,0,1,0,1, ,2,1,2,2,3,2,6,7,3,8,2,1, ,1, ,1, , ,1,1,1,1,0,0,1,0,1,0,0,0,3,3,6,5,5,6,998,998,1,998,998,1,5,4,5,7,5,"a,c,e,i,f,d,g,h,b",2,3,2,2,2,3,2,3,2,"a,c,e,i,f,d,g,h,b",2,2,3,3,2,2,2,3,3,4,2,1,3,2,2,1,2,2,1,4,3,2,4,"b,c,d,a",4,3,2,2,"d,c,b,f,e,i,a,g,h,j",3,3,2,1,1,2,3,1,3,1,"d,c,b,f,e,i,a,g,h,j",2,998,998,3,2,3,998,3,2,2,"_4,_3,_2,_6,_5,_9,_1,_7,_8,_10,_na",10,"_4,_3,_2,_6,_5,_9,_1,_7,_8,_na",8,2,2,2,2,2,2,1,1,"d,c,b,f,e,i,a,g,h,j",3,2,4,3,3,3,2,3,3,2,1,2,"d,e,b,a,c,f",3,1,3,4,2,3,"a,c,b",3,3,3,5,1,2,3,"d,c,f,e,b,g,a",4,3,3,3,3,2,3,1,2,2,"b,f,h,d,c,g,a,e",3,3,3,5,4,1,2,2,3,"_2,_3,_4,_1,_na",1,"_2,_3,_4,_1,_na",2,"a,c,b",3,4,4,3,2,2,3,"d,e,b,a,c,f",3,3,2,3,3,2,"b,c,d,a",3,4,2,3,3,"b,c,d,a",3,3,4,3,1,"d,e,b,a,c,f",1,998,2,998,999,1,17,8,2,1, ,1,Project Officer at a Public Hospital (previously Physiotherapist),"Project Management skills for organisational initiatives i.e. development of Operational Plan, Review and procurement of certain systems for the hospitals, Gap analysis reports, culture change project. Thus, run workshops, write reports, meetings, stakeholder analysis and communication plans and risk plans. Previously as a physiotherapist I would partake in patients rehabilitation for the elderly to get home after a fall/stroke etc. and help them regain function with exercise etc. Also worked in Intensive care as a physio to rehabilitate very sick patients or undertake breathing exercises etc.",Public Hospitals in WA (rural and metro):
- Royal Perth (physio)
- PCH (project officer)
- Fiona Stanley (physio)
- Collie Hospital (physio)
